ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ Áõ±â¾Ð(hPa),Æò±Õ ÇöÁö±â¾Ð(hPa),ÃÖ°í ÇØ¸é±â¾Ð(hPa),ÃÖÀú ÇØ¸é±â¾Ð(hPa),Æò±Õ ÇØ¸é±â¾Ð(hPa),ÇÕ°è ÀÏÁ¶½Ã°£(hr),ÇÕ°è ÀÏ»ç·®(MJ/m2),Æò±Õ Àü¿î·®(1/10)
90,¼ÓÃÊ,2023-09-23,16.6,1020.1,1024.6,1017,1022.1,4.6,,5
90,¼ÓÃÊ,2023-09-24,14.8,1020.8,1025.3,1020.8,1022.9,9.5,,4.6
90,¼ÓÃÊ,2023-09-25,,,1021,1016.8,,.1,,8.9
90,¼ÓÃÊ,2023-09-26,20.7,1012.8,1017.1,1013.5,1014.8,0,,8
90,¼ÓÃÊ,2023-09-27,21.6,1009.7,1013.8,1010.2,1011.7,0,,7.4
90,¼ÓÃÊ,2023-09-28,18.9,1009.3,1013.4,1009.5,1011.3,10,,4.1
90,¼ÓÃÊ,2023-09-29,15.6,1011.7,1016.4,1010.7,1013.7,5.6,,7.8
90,¼ÓÃÊ,2023-09-30,14.3,1006.9,1011.1,1006.8,1008.9,3.2,,7.4
90,¼ÓÃÊ,2023-10-01,10.8,1010.9,1016,1008.9,1012.9,11,,.3
90,¼ÓÃÊ,2023-10-02,9.4,1015.5,1019.1,1015.8,1017.6,11.1,,.9
90,¼ÓÃÊ,2023-10-03,11.5,1014.9,1019.2,1015.3,1017,2.5,,7.3
90,¼ÓÃÊ,2023-10-04,11.7,1009.4,1015.9,1008.6,1011.5,7.2,,5
90,¼ÓÃÊ,2023-10-05,7.4,1012.3,1016.1,1010.5,1014.4,10.7,,1.5
90,¼ÓÃÊ,2023-10-06,8.2,1016.3,1020.3,1016.1,1018.4,10.4,,3.4
90,¼ÓÃÊ,2023-10-07,12.6,1021.5,1025.7,1020.2,1023.6,8.4,,7.1
90,¼ÓÃÊ,2023-10-08,14,1023.1,1026.7,1024,1025.2,1.8,,6.8
90,¼ÓÃÊ,2023-10-09,13.8,1018.4,1024.2,1018.7,1020.5,1.7,,7.4
90,¼ÓÃÊ,2023-10-10,13.2,1019.6,1024,1018.3,1021.7,9.7,,2.1
90,¼ÓÃÊ,2023-10-11,12.6,1022.7,1026.4,1023.9,1024.8,10,,2.6
90,¼ÓÃÊ,2023-10-12,14.1,1022.3,1026.6,1022.5,1024.4,8.7,,2.8
90,¼ÓÃÊ,2023-10-13,14.6,1015.5,1022.5,1013.4,1017.6,5.9,,6.5
90,¼ÓÃÊ,2023-10-14,12.4,1007.5,1013.5,1007.9,1009.6,3.8,,6.8
90,¼ÓÃÊ,2023-10-15,10.8,1005.7,1009.8,1006.3,1007.7,10.1,,.4
90,¼ÓÃÊ,2023-10-16,12.5,1011.7,1015.6,1009.8,1013.8,2.6,,3.8
90,¼ÓÃÊ,2023-10-17,10.3,1015.9,1019.2,1014.6,1018,9.9,,.1
90,¼ÓÃÊ,2023-10-18,9.5,1014.3,1019.2,1014,1016.3,6.1,,6.6
90,¼ÓÃÊ,2023-10-19,12.5,1011.2,1015.3,1012,1013.3,.4,,9.9
90,¼ÓÃÊ,2023-10-20,5.6,1011.7,1018.3,1011.4,1013.8,9,,2.3
90,¼ÓÃÊ,2023-10-21,5.8,1016.5,1021.1,1016.8,1018.7,8.4,,1.5
90,¼ÓÃÊ,2023-10-22,6.7,1017.6,1021.1,1017,1019.7,9,,2
90,¼ÓÃÊ,2023-10-23,9.9,1018.9,1023.2,1019.6,1021,8.7,,1.1
90,¼ÓÃÊ,2023-10-24,10.1,1016.1,1020.6,1016,1018.2,6.1,,3.1
90,¼ÓÃÊ,2023-10-25,11.8,1013.7,1017.6,1014.3,1015.8,8.4,,.3
90,¼ÓÃÊ,2023-10-26,11.7,1010.8,1014.7,1010.6,1012.8,6,,4.9
90,¼ÓÃÊ,2023-10-27,11.2,1013.4,1017.1,1010.7,1015.5,0,,6.5
90,¼ÓÃÊ,2023-10-28,11.5,1017.3,1022.1,1016.8,1019.4,5.3,,5.3
90,¼ÓÃÊ,2023-10-29,11.2,1019.6,1023.2,1020.5,1021.7,8.2,,1.9
90,¼ÓÃÊ,2023-10-30,11,1018.3,1021.5,1018.9,1020.4,8.5,,.3
90,¼ÓÃÊ,2023-10-31,10.2,1016.5,1021,1016.1,1018.6,8.5,,1.4
90,¼ÓÃÊ,2023-11-01,13.9,1012.9,1017.6,1012.6,1014.9,5.4,,4.5
90,¼ÓÃÊ,2023-11-02,12.5,1012,1017.1,1011.5,1014,7.9,,3.3
90,¼ÓÃÊ,2023-11-03,13.2,1011.7,1018.2,1008.9,1013.8,3.9,,8.4
90,¼ÓÃÊ,2023-11-04,14.3,1022.4,1026.7,1018.1,1024.5,0,,9.3
90,¼ÓÃÊ,2023-11-05,14.8,1017.1,1026.5,1008.3,1019.2,0,,9.4
90,¼ÓÃÊ,2023-11-06,11.3,997.1,1008.2,994.4,999.1,7.7,,5.4
90,¼ÓÃÊ,2023-11-07,4.4,1013,1021.5,1001.7,1015.1,9.7,,1.1
90,¼ÓÃÊ,2023-11-08,7.4,1020.6,1024.4,1021.4,1022.8,9.6,,1.3
90,¼ÓÃÊ,2023-11-09,9.8,1015.2,1022.3,1014.2,1017.3,6.8,,4.5
90,¼ÓÃÊ,2023-11-10,4.6,1019.8,1027.5,1015.8,1021.9,8.4,,2.8
90,¼ÓÃÊ,2023-11-11,4.3,1024.8,1029,1025.1,1027,5.5,,2.6
90,¼ÓÃÊ,2023-11-12,3.2,1022.9,1026.3,1023.5,1025.1,7.6,,3.5
90,¼ÓÃÊ,2023-11-13,2.9,1021.7,1025.5,1022.1,1023.9,9.5,,.3
90,¼ÓÃÊ,2023-11-14,3.6,1022,1025.3,1022.7,1024.1,9.5,,2.8
90,¼ÓÃÊ,2023-11-15,5.1,1024,1027.6,1025.2,1026.2,9.4,,1.3
90,¼ÓÃÊ,2023-11-16,6.5,1015.9,1025.5,1012.7,1018.1,0,,8.1
90,¼ÓÃÊ,2023-11-17,3.4,1008.2,1013.3,1008.1,1010.4,5.7,,3
90,¼ÓÃÊ,2023-11-18,2.6,1008.2,1013.3,1008.5,1010.3,9.3,,.9
90,¼ÓÃÊ,2023-11-19,5.2,1011.1,1017.2,1010.3,1013.3,6.8,,1.1
90,¼ÓÃÊ,2023-11-20,5.2,1019.2,1023.2,1017.2,1021.4,9.2,,0
90,¼ÓÃÊ,2023-11-21,4.7,1015.5,1021.4,1015.2,1017.6,9.2,,.3
90,¼ÓÃÊ,2023-11-22,7.7,1011.9,1017.7,1009,1014,8.7,,3.4
90,¼ÓÃÊ,2023-11-23,5.8,1007,1014.4,1004.4,1009.1,7.9,,2.4
90,¼ÓÃÊ,2023-11-24,1.9,1022.6,1030.5,1014.3,1024.8,8.9,,.1
90,¼ÓÃÊ,2023-11-25,2.2,1028.8,1033.9,1028.6,1031,9,,1
90,¼ÓÃÊ,2023-11-26,4,1021.1,1028.6,1018.5,1023.3,6.5,,6.6
90,¼ÓÃÊ,2023-11-27,6.2,1009.7,1018.6,1009.9,1011.8,.9,,7.1
90,¼ÓÃÊ,2023-11-28,2.3,1015,1021.4,1010.7,1017.2,8.6,,.8
90,¼ÓÃÊ,2023-11-29,2.4,1019.7,1024.3,1019,1021.9,8.3,,3.1
90,¼ÓÃÊ,2023-11-30,1.8,1022.4,1027.1,1022.9,1024.6,8.8,,.6
90,¼ÓÃÊ,2023-12-01,1.7,1020.4,1023.9,1021.2,1022.6,8.9,,.6
90,¼ÓÃÊ,2023-12-02,3.2,1019.6,1024.1,1019.3,1021.8,6.7,,4.1
90,¼ÓÃÊ,2023-12-03,3.2,1022.3,1026.4,1021.4,1024.5,8.8,,.4
90,¼ÓÃÊ,2023-12-04,3.4,1017.2,1023.5,1016.8,1019.4,8.6,,3
90,¼ÓÃÊ,2023-12-05,5.7,1014.9,1019.2,1015.2,1017.1,8.4,,1.4
90,¼ÓÃÊ,2023-12-06,6.2,1005.8,1015.3,1002.9,1007.9,3.3,,5.1
90,¼ÓÃÊ,2023-12-07,3.9,1009.7,1014.5,1005.3,1011.9,7.3,,2.6
90,¼ÓÃÊ,2023-12-08,7.6,1009,1014.6,1008.2,1011.1,7.4,,1.5
90,¼ÓÃÊ,2023-12-09,9.5,1014.5,1021.9,1009.7,1016.6,7.5,,.6
90,¼ÓÃÊ,2023-12-10,9.3,1024,1027.6,1021.9,1026.2,.1,,8
90,¼ÓÃÊ,2023-12-11,8.9,1022.5,1027.7,1022.3,1024.7,0,,9.6
90,¼ÓÃÊ,2023-12-12,6.6,1022.2,1027.9,1020.5,1024.4,0,,6.4
90,¼ÓÃÊ,2023-12-13,7,1027.1,1031.3,1026.9,1029.3,6.6,,4
90,¼ÓÃÊ,2023-12-14,7.7,1025.8,1030.6,1024.4,1028,0,,9.6
90,¼ÓÃÊ,2023-12-15,6.5,1015.5,1024.4,1015.2,1017.7,0,,9.8
90,¼ÓÃÊ,2023-12-16,3.4,1012.7,1022,1009.9,1014.9,5.3,,4.9
90,¼ÓÃÊ,2023-12-17,,,1031.8,1028.5,,2.6,,1.1
90,¼ÓÃÊ,2023-12-18,1.2,1030,1034.2,1030.8,1032.3,6.6,,5.5
90,¼ÓÃÊ,2023-12-19,2.5,1024.8,1031.2,1025.1,1027.1,6.6,,5.8
90,¼ÓÃÊ,2023-12-20,1.7,1020.6,1025.1,1021.5,1022.9,8.4,,1.4
90,¼ÓÃÊ,2023-12-21,1,1022.9,1027.4,1021.3,1025.2,8.4,,.6
90,¼ÓÃÊ,2023-12-22,1,1028.3,1033.1,1026.8,1030.6,8.3,,.9
90,¼ÓÃÊ,2023-12-23,1.4,1031.5,1035.2,1032.5,1033.8,8.4,,3.3
90,¼ÓÃÊ,2023-12-24,2.4,1026.9,1033.4,1026.9,1029.1,7.4,,3
90,¼ÓÃÊ,2023-12-25,3,1023.2,1026.9,1024.3,1025.4,7.8,,3
90,¼ÓÃÊ,2023-12-26,3.7,1024,1030.3,1023.8,1026.2,7.4,,3.6
90,¼ÓÃÊ,2023-12-27,4.1,1028.7,1033,1028.9,1030.9,8.3,,3.3
90,¼ÓÃÊ,2023-12-28,3.6,1024.1,1028.9,1023.8,1026.3,6.5,,2.3
90,¼ÓÃÊ,2023-12-29,3.7,1021.6,1027.9,1021.3,1023.8,8.4,,1.1
90,¼ÓÃÊ,2023-12-30,5.2,1015.8,1021.6,1013.7,1018,0,,8.6
90,¼ÓÃÊ,2023-12-31,6.2,1016.8,1027.8,1011.8,1019,0,,9
93,ºÏÃáÃµ,2023-01-01,2.7,1018.4,1033.1,1028.6,1030.8,8.6,10.96,.8
93,ºÏÃáÃµ,2023-01-02,1.9,1020,1034.6,1029.9,1032.6,8.9,11.37,.9
93,ºÏÃáÃµ,2023-01-03,1.8,1018.7,1033.9,1028.3,1031.4,8.9,12.39,0
93,ºÏÃáÃµ,2023-01-04,2,1019.3,1033.5,1029.8,1031.9,8.9,11.27,0
93,ºÏÃáÃµ,2023-01-05,2.3,1019.5,1034.5,1029.5,1032.1,8.8,11.07,.6
93,ºÏÃáÃµ,2023-01-06,3.4,1011.7,1031.4,1016,1024.1,8.3,9.93,6.1
93,ºÏÃáÃµ,2023-01-07,5.4,1007.9,1025,1015.3,1020.1,0,2.98,9.1
93,ºÏÃáÃµ,2023-01-08,4.7,1014.2,1028.5,1024.6,1026.5,4,6.95,7.6
93,ºÏÃáÃµ,2023-01-09,4.7,1013.1,1029.7,1022,1025.3,7.6,9.62,3
93,ºÏÃáÃµ,2023-01-10,3.8,1017.8,1033,1027.6,1030.1,8.6,11.93,2.1
93,ºÏÃáÃµ,2023-01-11,4,1015.2,1030.2,1025.2,1027.5,6.7,9.57,3.4
93,ºÏÃáÃµ,2023-01-12,4.2,1012.5,1028.2,1021.3,1024.7,8.7,11.03,2.5
93,ºÏÃáÃµ,2023-01-13,6.9,1001.7,1021.3,1010,1013.7,0,1.84,10
93,ºÏÃáÃµ,2023-01-14,7.1,1004,1019.5,1013.1,1015.9,0,1.52,10
93,ºÏÃáÃµ,2023-01-15,5.9,1006.3,1020.3,1016.2,1018.4,0,1.58,10
93,ºÏÃáÃµ,2023-01-16,3.6,1013.2,1028.4,1020.3,1025.6,2.4,7.46,6.5
93,ºÏÃáÃµ,2023-01-17,3.3,1015.6,1029.9,1026.3,1028.1,1.8,5.99,8.9
93,ºÏÃáÃµ,2023-01-18,3.5,1015,1029.1,1025.5,1027.4,5.6,9.21,4.6
93,ºÏÃáÃµ,2023-01-19,3.8,1012.6,1029.1,1020.7,1024.9,4,7.33,7.8
93,ºÏÃáÃµ,2023-01-20,2.4,1014.7,1032.7,1020,1027.1,9,12.73,2.6
93,ºÏÃáÃµ,2023-01-21,1.9,1019.8,1034.4,1030.4,1032.5,8.8,13.75,1.6
93,ºÏÃáÃµ,2023-01-22,3.3,1015.9,1032.2,1025.5,1028.4,2.3,5.97,7.5
93,ºÏÃáÃµ,2023-01-23,3.2,1011.4,1026.9,1020.3,1023.7,8.1,10.94,5.5
93,ºÏÃáÃµ,2023-01-24,.8,1015.7,1033.7,1023.7,1028.6,9.2,13.37,0
93,ºÏÃáÃµ,2023-01-25,1.1,1018.9,1035.6,1028,1031.9,9.3,13.54,1.8
93,ºÏÃáÃµ,2023-01-26,2.6,1013.1,1028.3,1023.6,1025.7,.1,5.82,8.1
93,ºÏÃáÃµ,2023-01-27,1.8,1010.3,1024.6,1020.2,1022.9,7.8,12.12,2.8
93,ºÏÃáÃµ,2023-01-28,1.7,1010.3,1025.5,1019.5,1022.9,9.2,13.62,1.9
93,ºÏÃáÃµ,2023-01-29,3.1,1007.9,1023.7,1016.2,1020.3,6,10.64,4.4
93,ºÏÃáÃµ,2023-01-30,2.6,1011.4,1026.6,1020.2,1023.8,9.4,14.09,.3
93,ºÏÃáÃµ,2023-01-31,3.6,1007.3,1024.6,1015.1,1019.6,2.1,5.44,6.5
93,ºÏÃáÃµ,2023-02-01,3.2,1007.5,1026.4,1015,1019.7,9,12.87,.5
93,ºÏÃáÃµ,2023-02-02,2.8,1015.3,1030.5,1025.4,1027.7,9.3,10.92,4.1
93,ºÏÃáÃµ,2023-02-03,2.6,1011.9,1026.9,1021.3,1024.2,8.6,12.88,5
93,ºÏÃáÃµ,2023-02-04,2.7,1013.3,1027.7,1023.5,1025.7,9.6,14.35,0
93,ºÏÃáÃµ,2023-02-05,3.6,1013.8,1028.7,1023.4,1026.2,9.3,13.46,1.1
93,ºÏÃáÃµ,2023-02-06,4.3,1011.9,1027.4,1021.5,1024.2,7.4,9.53,3.3
93,ºÏÃáÃµ,2023-02-07,4.5,1010.7,1024.5,1020.5,1022.9,8.5,9.97,2.3
93,ºÏÃáÃµ,2023-02-08,3.7,1014.8,1030,1023.9,1027.1,8.6,13.31,.8
93,ºÏÃáÃµ,2023-02-09,4,1016.8,1033.1,1025.1,1029,9,13.39,7.5
93,ºÏÃáÃµ,2023-02-10,5.9,1009.8,1025.3,1019.4,1021.9,3.4,7.94,5.9
93,ºÏÃáÃµ,2023-02-11,4.9,1012.9,1026.7,1023.6,1025.1,4,7.07,4.4
93,ºÏÃáÃµ,2023-02-12,5.5,1011.5,1027.6,1020.1,1023.6,2.6,6.83,8
93,ºÏÃáÃµ,2023-02-13,5.8,1008.2,1021.2,1017.9,1020,1.6,5.37,8
93,ºÏÃáÃµ,2023-02-14,3.9,1012.1,1028.5,1021,1024.2,6.5,10.16,4.5
93,ºÏÃáÃµ,2023-02-15,3.8,1018.5,1033.1,1028.3,1030.7,9.1,14.36,4.8
93,ºÏÃáÃµ,2023-02-16,4.5,1019.1,1033.2,1029.7,1031.3,2.4,6.89,5.1
93,ºÏÃáÃµ,2023-02-17,4.4,1016.6,1031.7,1025.7,1028.9,8.8,13.79,3.9
93,ºÏÃáÃµ,2023-02-18,5.3,1009.6,1027.4,1017.1,1021.7,0,2.07,9.9
93,ºÏÃáÃµ,2023-02-19,4.2,1006.7,1023.8,1015.7,1018.7,6.9,13.15,4.6
93,ºÏÃáÃµ,2023-02-20,2.2,1014.1,1032.2,1023.5,1026.4,10.1,17.36,0
93,ºÏÃáÃµ,2023-02-21,2.3,1022.8,1037.1,1032.2,1035.2,10.3,17.76,0
93,ºÏÃáÃµ,2023-02-22,2.7,1018.6,1036.2,1026.1,1030.9,9.9,17.21,4.3
93,ºÏÃáÃµ,2023-02-23,3.9,1012.4,1027.5,1021.1,1024.5,9.9,15.5,2.5
93,ºÏÃáÃµ,2023-02-24,3.7,1012.4,1027.8,1022,1024.5,10,17.01,1.8
93,ºÏÃáÃµ,2023-02-25,2.9,1019.7,1035.9,1027.8,1031.9,10.4,17.76,.1
93,ºÏÃáÃµ,2023-02-26,2.9,1024.9,1039.7,1034.6,1037.2,10.5,18.36,0
93,ºÏÃáÃµ,2023-02-27,3.5,1022.3,1038.8,1030.8,1034.5,10.5,18.66,0
93,ºÏÃáÃµ,2023-02-28,4.5,1015.6,1031.8,1023.9,1027.7,10,17.84,3.6
93,ºÏÃáÃµ,2023-03-01,4.5,1010.2,1025.7,1018.6,1022.1,3.9,7.13,5.8
93,ºÏÃáÃµ,2023-03-02,2.2,1015,1029.1,1023.7,1027.1,10.7,18.76,.5
93,ºÏÃáÃµ,2023-03-03,4.5,1016.3,1030.6,1025,1028.4,10.4,17.26,.5
93,ºÏÃáÃµ,2023-03-04,5.4,1017.7,1032,1026.6,1029.7,9.5,16.68,1.1
93,ºÏÃáÃµ,2023-03-05,5.4,1015.9,1031.7,1023.6,1027.9,10.1,16.29,0
93,ºÏÃáÃµ,2023-03-06,4.2,1012,1027.8,1020,1023.9,10.2,18.29,1.6
93,ºÏÃáÃµ,2023-03-07,6.5,1009,1024.1,1017.1,1020.8,9.9,16.48,.8
93,ºÏÃáÃµ,2023-03-08,8.7,1008.2,1022.2,1017,1019.9,2.9,6.01,6.1
93,ºÏÃáÃµ,2023-03-09,9.6,1004.2,1018.9,1013,1015.8,5.6,11,7
93,ºÏÃáÃµ,2023-03-10,7.5,1008.4,1022.8,1017,1020.1,9.6,16.96,0
93,ºÏÃáÃµ,2023-03-11,6.9,1010.5,1024.7,1019.9,1022,9.1,15.68,5.6
93,ºÏÃáÃµ,2023-03-12,6.3,1007.3,1022.6,1016.7,1019.1,.7,2.42,7.4
93,ºÏÃáÃµ,2023-03-13,2.4,1010.4,1026,1019.2,1022.5,9.5,19.51,4.8
93,ºÏÃáÃµ,2023-03-14,4.2,1007.2,1021.7,1015.3,1019,10.6,19.46,3.5
93,ºÏÃáÃµ,2023-03-15,7.1,1008.5,1024.8,1016.5,1020.2,1.8,5.88,5.6
93,ºÏÃáÃµ,2023-03-16,2.9,1016.8,1031.6,1024.8,1028.9,9,17.41,6.4
93,ºÏÃáÃµ,2023-03-17,3.4,1012.6,1029.7,1020,1024.5,9.6,16.95,7.6
93,ºÏÃáÃµ,2023-03-18,4.1,1007.2,1021.4,1015.3,1019,11.1,19.66,1.4
93,ºÏÃáÃµ,2023-03-19,4.8,1008.4,1023.7,1017,1020.2,11.1,20.81,.6
93,ºÏÃáÃµ,2023-03-20,4.6,1004.6,1020,1012.8,1016.4,10.8,19.54,2
93,ºÏÃáÃµ,2023-03-21,5,1001.4,1016.3,1008.9,1013,11,20.58,.8
93,ºÏÃáÃµ,2023-03-22,8.4,999.1,1014.6,1007,1010.5,10.1,19.92,5.4
93,ºÏÃáÃµ,2023-03-23,10.5,995.8,1011.6,1004.1,1007.1,4.7,11.04,6.8
93,ºÏÃáÃµ,2023-03-24,8.3,1004.7,1020.5,1011.5,1016.2,6.4,12.47,7.3
93,ºÏÃáÃµ,2023-03-25,8.4,1007,1021.6,1015.1,1018.5,6.8,16.61,7.9
93,ºÏÃáÃµ,2023-03-26,4.3,1005.1,1020.3,1013.7,1016.7,11.1,22.31,2
93,ºÏÃáÃµ,2023-03-27,3.4,1010.2,1024.4,1018.8,1022.1,11.3,22.38,.9
93,ºÏÃáÃµ,2023-03-28,4.9,1012.8,1027.2,1021.8,1024.6,11.3,19.89,.6
93,ºÏÃáÃµ,2023-03-29,5.2,1011.1,1026.4,1019,1022.8,10.8,20.5,1
93,ºÏÃáÃµ,2023-03-30,4.7,1008,1022.9,1015.6,1019.6,11.6,23.13,1
93,ºÏÃáÃµ,2023-03-31,5.9,1007.1,1022,1014.7,1018.6,11.4,22.09,0
93,ºÏÃáÃµ,2023-04-01,6.4,1005.6,1019.7,1012.8,1016.9,11,21.37,2
93,ºÏÃáÃµ,2023-04-02,5.7,1009,1023,1017.5,1020.4,11.7,23.17,.5
93,ºÏÃáÃµ,2023-04-03,6.2,1011.5,1025.9,1019.6,1023,11.4,22.64,2.5
93,ºÏÃáÃµ,2023-04-04,7.3,1008.4,1023.1,1016.2,1019.7,3.4,11.95,9.3
93,ºÏÃáÃµ,2023-04-05,13.9,998.4,1018.9,1005.2,1009.8,0,2.69,10
93,ºÏÃáÃµ,2023-04-06,11.2,999.2,1012.2,1009,1010.8,0,3.25,10
93,ºÏÃáÃµ,2023-04-07,7.2,1002,1017.8,1010.3,1013.7,6.5,15.81,5.5
93,ºÏÃáÃµ,2023-04-08,4.6,1006.7,1021.1,1015.9,1018.5,11.9,25.19,0
93,ºÏÃáÃµ,2023-04-09,5.7,1007.7,1023.1,1015.5,1019.4,11.7,25.21,.3
93,ºÏÃáÃµ,2023-04-10,6.2,1003.8,1019.4,1011.7,1015.4,11.5,23.36,2.9
93,ºÏÃáÃµ,2023-04-11,11.4,999.1,1014.8,1006,1010.6,0,2.19,8.1
93,ºÏÃáÃµ,2023-04-12,4.4,1005.5,1020.4,1014,1017.2,11.4,24.41,0
93,ºÏÃáÃµ,2023-04-13,5.2,1006.6,1021.7,1014.5,1018.2,10.7,19.87,3.4
93,ºÏÃáÃµ,2023-04-14,8,1002.3,1017.7,1010.8,1013.7,5.2,12.04,6.9
93,ºÏÃáÃµ,2023-04-15,11.1,993.9,1011.1,1002.1,1005.4,2.6,7.68,8.3
93,ºÏÃáÃµ,2023-04-16,9.3,994.7,1012.2,1002.9,1006.2,4.3,12.95,7.9
93,ºÏÃáÃµ,2023-04-17,9.1,1004.7,1018.3,1012.1,1016.3,3.2,11.5,9
93,ºÏÃáÃµ,2023-04-18,12.5,1001.7,1016.7,1011.4,1013.2,2.1,7.93,8.8
93,ºÏÃáÃµ,2023-04-19,11.8,998.8,1014,1005.7,1010,11.3,26.63,2.1
93,ºÏÃáÃµ,2023-04-20,16.6,998.7,1012.6,1008,1009.9,4.9,14.27,6.9
93,ºÏÃáÃµ,2023-04-21,8.5,1002,1017.6,1010.8,1013.3,10.9,24.69,4.3
93,ºÏÃáÃµ,2023-04-22,5.4,1009.3,1023,1017.5,1020.8,7.8,20.02,6.6
93,ºÏÃáÃµ,2023-04-23,6.5,1011.8,1026.4,1020.3,1023.4,8.9,19.95,7
93,ºÏÃáÃµ,2023-04-24,8,1011.8,1026,1020.3,1023.2,10.7,21.86,6.4
93,ºÏÃáÃµ,2023-04-25,9.9,1004.8,1022.6,1012.4,1016.4,.2,6.59,8.4
93,ºÏÃáÃµ,2023-04-26,8.9,1002,1019.6,1010.5,1013.6,5.5,16.14,5.5
93,ºÏÃáÃµ,2023-04-27,7.6,1008.9,1023,1017.9,1020.5,9.8,25.1,1.3
93,ºÏÃáÃµ,2023-04-28,9.2,1005,1021.1,1013,1016.4,10.1,24.12,6
93,ºÏÃáÃµ,2023-04-29,13.6,994.9,1013.1,1003,1006.2,.5,3.39,9.1
93,ºÏÃáÃµ,2023-04-30,9.4,998.2,1011.5,1007.7,1009.7,9,17.41,5.8
93,ºÏÃáÃµ,2023-05-01,8.3,1005.5,1021.9,1011.5,1017,11.8,24.12,2.8
93,ºÏÃáÃµ,2023-05-02,8.6,1011.8,1025.9,1020.9,1023.4,9.5,21.27,6.5
93,ºÏÃáÃµ,2023-05-03,9.8,1009.7,1024.2,1017.6,1021,11.7,27.61,4.8
93,ºÏÃáÃµ,2023-05-04,15.1,1002.8,1020.3,1009.3,1014,10.5,20.04,7.8
93,ºÏÃáÃµ,2023-05-05,18.5,993.1,1009.5,1000.2,1004.3,0,2.17,10
93,ºÏÃáÃµ,2023-05-06,11.2,998.8,1013.9,1005.2,1010.3,0,3.29,8.9
93,ºÏÃáÃµ,2023-05-07,7.8,1002.9,1016.5,1012.8,1014.4,3.1,13.16,7.1
93,ºÏÃáÃµ,2023-05-08,8.8,1005.4,1018.8,1013.9,1016.9,12.6,28.83,.3
93,ºÏÃáÃµ,2023-05-09,9.5,1004.7,1019.5,1011.8,1016.1,12.6,28.1,.9
93,ºÏÃáÃµ,2023-05-10,9.4,1005.8,1019.2,1014.1,1017,12.6,25.84,2.6
93,ºÏÃáÃµ,2023-05-11,11.5,1007,1021,1015.1,1018.3,11.9,25.83,2.8
93,ºÏÃáÃµ,2023-05-12,10.6,1005.6,1019.7,1013.4,1016.9,11.4,20.85,5.4
93,ºÏÃáÃµ,2023-05-13,10.6,1001.8,1017,1009.5,1013,10,24.24,5
93,ºÏÃáÃµ,2023-05-14,12.8,998.4,1011.9,1007,1009.6,10.2,23.64,4.8
93,ºÏÃáÃµ,2023-05-15,12.4,997.8,1011.2,1006.2,1009,10.2,23.69,2.8
93,ºÏÃáÃµ,2023-05-16,14.7,999.6,1012.6,1007.7,1010.6,12.1,27.27,2
93,ºÏÃáÃµ,2023-05-17,14.4,1001.8,1014.7,1010.5,1012.9,12.5,26.61,4.9
93,ºÏÃáÃµ,2023-05-18,18.4,1000.6,1014,1009,1011.7,3,14.7,7.9
93,ºÏÃáÃµ,2023-05-19,15.6,999.4,1011.9,1008.8,1010.5,11.8,25.09,3.6
93,ºÏÃáÃµ,2023-05-20,16,999.1,1013.3,1007,1010.1,11.2,24.52,5.8
93,ºÏÃáÃµ,2023-05-21,13.5,997.7,1010.2,1007,1008.8,8.9,24.07,7.8
93,ºÏÃáÃµ,2023-05-22,11.1,997.6,1011,1006.5,1008.7,9.6,22.73,5.3
93,ºÏÃáÃµ,2023-05-23,9.8,999.7,1013.9,1008.5,1010.8,12.4,28.28,1.3
93,ºÏÃáÃµ,2023-05-24,11.7,1003.6,1016.3,1013.1,1014.8,10.3,23.39,6
93,ºÏÃáÃµ,2023-05-25,11.5,1005.1,1018.7,1013,1016.2,11.7,26.76,5.1
93,ºÏÃáÃµ,2023-05-26,14.2,1007.2,1019.9,1016.7,1018.4,11.6,25.82,6.9
93,ºÏÃáÃµ,2023-05-27,18.2,1007.2,1020.2,1016.3,1018.4,.7,6.44,9.5
93,ºÏÃáÃµ,2023-05-28,21.6,1001.8,1016.4,1011.2,1012.9,0,3.66,10
93,ºÏÃáÃµ,2023-05-29,21.3,999.5,1012.2,1008.7,1010.4,8.9,24.21,5
93,ºÏÃáÃµ,2023-05-30,17.6,1000,1012,1008.6,1011,7.4,19.74,6.1
93,ºÏÃáÃµ,2023-05-31,15.1,999.9,1013.9,1008,1011,11.2,27.7,5.5
93,ºÏÃáÃµ,2023-06-01,19.1,995.1,1009.8,1002.5,1006.1,4,15.65,6.8
93,ºÏÃáÃµ,2023-06-02,17.4,991.1,1005.2,1000,1002.1,11.8,28.15,3.1
93,ºÏÃáÃµ,2023-06-03,13.2,996.5,1009.5,1005.2,1007.5,12.8,30.22,2
93,ºÏÃáÃµ,2023-06-04,13.5,999.2,1012,1007.6,1010.2,12.5,28.24,3.4
93,ºÏÃáÃµ,2023-06-05,15.1,999.5,1012.5,1008.1,1010.5,12.2,27.37,4.3
93,ºÏÃáÃµ,2023-06-06,16.6,996.2,1011.1,1004.4,1007.2,10.2,22.71,5.9
93,ºÏÃáÃµ,2023-06-07,19,997.4,1010.2,1007,1008.4,8,24.55,6.9
